id,stats_id,cbs_id,fleaflicker_id,nfl_id,espn_id,fftoday_id,numfire_id,fantasypro_id,fantasydata_id,fantasynerd_id,rts_id,fantasypro_num_id,gsis_id,sleeper_id
12614,29284,2079275,12093,2555416,17836,15595,christian-hackenberg,christian-hackenberg,17927,3033,15438,,00-0032953,3168
12615,29373,1983783,12144,2555426,17911,15626,cardale-jones,cardale-jones,17971,3022,15440,,00-0033098,3210
12616,29325,1877247,12079,2555261,17870,15522,jacoby-brissett,jacoby-brissett,18018,3030,15441,15642,00-0033119,3257
12617,29327,1824713,12063,2555387,17872,15637,cody-kessler,cody-kessler,17966,3083,15583,,00-0033104,3205
12618,29396,1851143,12225,2555263,17927,15608,kevin-hogan,kevin-hogan,18079,3055,15443,15798,00-0032784,3318
12619,29569,1860748,12411,2556423,2576773,,,jake-coker,,3172,15442,,,3410
12620,29369,1824864,12159,2555260,17907,15681,dak-prescott,dak-prescott,18055,3036,15439,15600,00-0033077,3294
12621,29435,1852876,12232,2555365,17959,15504,brandon-allen,brandon-allen,18118,3274,15664,15745,00-0032434,3357
12622,,,,,,,,vernon-adams,,,,,,
12623,29441,1824745,12216,2555262,17965,15571,jeff-driskel,jeff-driskel,18123,3064,15670,15615,00-0032436,3362
12625,29238,2060769,12025,2555224,17797,15575,ezekiel-elliott,ezekiel-elliott,17923,3037,15444,15498,00-0033045,3164
12626,29279,2061188,12042,2556075,17832,15602,derrick-henry,derrick-henry,17959,3112,15445,15514,00-0032764,3198
12627,29324,2005662,12059,2555417,17869,15682,c-j-prosise,cj-prosise,17965,3069,15453,15614,00-0032393,3204
12628,29405,2079843,12164,2555430,17933,15546,alex-collins,alex-collins,18088,3068,15446,15546,00-0032426,3327
12629,29370,2061491,12151,2555223,17908,15517,devontae-booker,devontae-booker,17970,3052,15447,15555,00-0032972,3209
12630,29307,2000903,12101,2555230,17856,15569,kenyan-drake,kenyan-drake,18003,3026,15451,15637,00-0033118,3242
12631,29383,1996577,12122,2555460,17918,15679,paul-perkins,paul-perkins,17972,3040,15452,15551,00-0032417,3211
12632,29368,1999385,12150,2555229,17906,15564,kenneth-dixon,kenneth-dixon,17969,3077,15448,,00-0032411,3208
12633,29445,2061099,12213,2555462,17968,15717,,kelvin-taylor,18127,3065,15454,,00-0032440,3366
12634,29384,2083294,12114,2555418,17919,15612,jordan-howard,jordan-howard,18067,3091,15449,15585,00-0032780,3306
12635,29390,1999948,9833,2555227,17923,15747,jonathan-williams,jonathan-williams,18073,1542,15450,15611,00-0032975,3312
12636,29387,2060554,12138,2555461,17921,15709,wendell-smallwood,wendell-smallwood,18070,3045,15460,15672,00-0032782,3309
12637,29560,2079861,12499,2556466,18106,14807,peyton-barber,peyton-barber,18375,3258,15713,15920,00-0032741,3594
12638,29416,2001697,12196,2555356,17943,15690,,keenan-reynolds,18099,3078,15648,,00-0033078,3338
12639,29353,1850942,12135,2555234,17895,15576,tyler-ervin,tyler-ervin,18041,3102,15457,15661,00-0032404,3280
12640,29599,1868342,12319,2556411,18006,14738,josh-ferguson,josh-ferguson,18217,3256,15455,,00-0032377,3453
12641,29715,1824316,12302,2556541,2570994,,,aaron-green,18235,3183,15458,,00-0032672,3471
12642,29518,2237244,12287,2556801,18093,14781,kenneth-farrow,kenneth-farrow,18299,3166,15715,,00-0032902,3532
12643,29476,1984182,12237,2555459,17995,15653,keith-marshall,keith-marshall,18158,3049,15534,,00-0032806,3397
12644,29821,1851124,12420,2556603,18490,14966,tre-madden,tre-madden,18339,3567,15461,,00-0032472,3564
12645,29257,2079899,12017,2555214,17811,15724,laquon-treadwell,laquon-treadwell,17914,3100,15464,15495,00-0032951,3155
12646,29249,2001251,1951,2555333,17805,15544,corey-coleman,corey-coleman,17938,3084,15465,15506,00-0032966,3177
12647,29255,2082827,12023,2555346,17809,15585,will-fuller,will-fuller,17916,3103,15468,15629,00-0033127,3157
12648,29256,1825087,12035,2555343,17810,15566,josh-doctson,josh-doctson,17939,3050,15467,15511,00-0032760,3178
12649,29855,2131386,12272,2556592,18047,14815,roger-lewis,roger-lewis,18285,3138,15480,,00-0032659,3519
12650,29288,2071582,12051,2555466,17840,15519,tyler-boyd,tyler-boyd,17986,3081,15470,15547,00-0033009,3225
12651,29319,1824414,12094,2555348,17864,15659,braxton-miller,braxton-miller,17964,3104,15469,,00-0033069,3203
12652,29281,1983802,12096,2556370,17834,15719,michael-thomas-1,michael-thomas-wr,17960,3119,15466,15528,00-0032765,3199
12653,29791,2060777,12363,2556606,18077,14772,jalin-marshall,jalin-marshall,18257,3132,15723,,00-0032694,3492
12654,29477,1996488,12242,2555471,17996,15643,,kenny-lawler,18159,3070,15475,,00-0032453,3398
12655,29320,2001803,12086,2555215,17865,15539,leonte-carroo,leonte-carroo,18014,3027,15474,,00-0033060,3253
12656,29406,2071919,12223,2555468,17934,15606,rashard-higgins,rashard-higgins,18089,3086,15472,15586,00-0032977,3328
12657,29374,2010724,12125,2555317,17912,15704,tajae-sharpe,tajae-sharpe,18058,3113,15485,15587,00-0032778,3297
12658,29274,1996786,12058,2555295,17827,15706,sterling-shepard,sterling-shepard,17961,3042,15473,15569,00-0032385,3200
12660,29351,2079796,12141,2555419,17893,15551,pharoh-cooper,pharoh-cooper,18039,3073,15471,15557,00-0033111,3278
12661,29616,1996147,12449,2556457,2971271,14893,,bralon-addison,18407,3344,15477,,00-0032482,3620
12662,29447,2001905,12214,2555362,17970,15529,aaron-burbridge,aaron-burbridge,18129,3066,15479,,00-0032441,3368
12663,29388,1996576,12104,2555370,17922,15677,jordan-payton,jordan-payton,18071,3088,15482,,00-0032974,3310
12664,29465,2079673,12183,2555483,17985,15572,,thomas-duarte,18147,3029,15487,,00-0033061,3386
12665,29719,2131172,12353,2556460,18110,14829,geronimo-allison,geronimo-allison,18269,3223,15491,15853,00-0032626,3503
12666,,2071871,12384,,,,,de-runnya-wilson,,,15476,,,
12667,29973,2131681,29584,2556836,3115315,13437,duke-williams-1,duke-williams-wr,14870,3842,15745,16285,00-0032945,3846
12669,29346,1877285,12158,2555216,17888,15662,malcolm-mitchell,malcolm-mitchell,18034,3032,15481,,00-0032400,3273
12670,29463,2071872,12218,2555465,17983,15506,demarcus-ayers,demarcus-ayers,18145,3090,15490,,00-0032365,3384
12671,29426,1984364,12168,2555350,17953,15647,,kolby-listenbee,18109,3024,15484,,00-0032957,3348
12672,29464,1984043,12201,2556144,17984,15521,daniel-braverman,daniel-braverman,18146,3092,15492,,00-0032801,3385
12673,29475,1850735,12251,2555477,17994,15678,charone-peake,charone-peake,18157,3035,15486,,00-0032959,3396
12674,29764,1851138,12276,2556490,18059,,,devon-cajuste,18266,3177,15709,,00-0032716,3500
12675,29440,2139967,12172,2556381,17964,15720,mike-thomas-1,mike-thomas-wr,18445,860,15669,15914,00-0033114,3652
12676,29269,2079848,12088,2555341,17822,15603,hunter-henry,hunter-henry,17975,3063,15493,15561,00-0033090,3214
12677,29315,2067004,12069,2555415,17861,15610,austin-hooper,austin-hooper,17963,3115,15494,15581,00-0032392,3202
12678,29344,1853103,12140,2555364,17886,15605,tyler-higbee,tyler-higbee,18032,3076,15496,15623,00-0033110,3271
12679,29879,1892488,12417,2556709,18044,16363,,bryce-williams,18334,3131,15497,,00-0032583,3561
12680,29328,1871322,12056,2555289,17873,15730,nick-vannett,nick-vannett,18019,3071,15495,15645,00-0032394,3258
12681,29418,2000078,12234,2555311,17945,15500,jerell-adams,jerell-adams,18101,3043,15498,15831,00-0032429,3340
12683,29537,1889915,12406,2556494,2582138,,,kyle-carter,18246,3230,,,00-0032606,3481
12685,29654,1884450,12564,2556444,18095,14840,joshua-perkins,joshua-perkins,18468,3246,,16233,00-0032599,3668
12686,29237,2060764,12016,2555249,3051389,15518,joey-bosa,joey-bosa,17915,,,15488,00-0033156,3156
12687,29253,1983523,12015,2555252,2977679,15644,shaq-lawson,shaq-lawson,17943,,,15499,00-0033096,3182
12688,29241,1996158,12030,2555275,2971282,15527,deforest-buckner,deforest-buckner,17933,,,15494,00-0032378,3172
12689,29267,1983517,12043,2555338,2977682,15567,kevin-dodd,kevin-dodd,17957,,,,00-0033074,3196
12690,29273,1983799,12085,2555312,2976313,15712,noah-spence,noah-spence,17956,,,15543,00-0032952,3195
12691,29266,1996808,12065,2555278,2977740,15674,emmanuel-ogbah,emmanuel-ogbah,17958,,,15492,00-0033073,3197
12693,29309,1868388,12076,2555294,2576257,15536,shilique-calhoun,shilique-calhoun,18005,,,15507,00-0033122,3244
12695,29436,1889927,12236,2555268,2582150,15752,anthony-zettel,anthony-zettel,18119,,,15562,00-0032435,3358
12696,29263,2079896,12024,2555336,3051886,15672,robert-nkemdiche,robert-nkemdiche,17941,,,15496,00-0032761,3180
12697,29280,2082728,12071,2555265,3054857,15693,a-shawn-robinson,a-shawn-robinson,17979,,,15503,00-0032889,3218
12698,29289,2131655,12054,2555238,3115312,15688,jarran-reed,jarran-reed,17981,,,15540,00-0032387,3220
12699,29356,2079903,12133,2555267,3051775,15511,andrew-billings,andrew-billings,17968,,,15523,00-0033066,3207
12700,29277,2006428,12041,2556368,17186,15625,austin-johnson-1,austin-johnson-dt,18333,2407,,15505,00-0032763,3560
12701,29268,2082844,12053,2555310,3052896,15710,jaylon-smith,jaylon-smith,17926,,,15504,00-0033052,3167
12702,29270,2079677,12050,2555329,3047566,15618,myles-jack,myles-jack,17925,,,15497,00-0032968,3166
12703,29275,2000915,12048,2555169,2979855,15683,reggie-ragland,reggie-ragland,17937,,,15509,00-0033058,3176
12704,29484,2083731,12248,2556382,3056472,15750,scooby-wright-iii,scooby-wright,18166,,,,00-0032979,3405
12705,29254,2060774,12021,2555322,3051398,15645,darron-lee,darron-lee,17951,,,15518,00-0033147,3190
12707,29317,2000880,12092,2555256,2977647,15624,jordan-jenkins,jordan-jenkins,18012,,,15545,00-0032970,3251
12708,29336,1983790,12152,2555326,2976306,15680,joshua-perry,joshua-perry,18025,,,,00-0032894,3264
12709,29662,2079150,12349,2556843,3052651,14759,dominique-alexander,dominique-alexander,18297,,,,00-0032983,3530
12710,29394,1860848,12161,2555168,2577354,15524,kentrell-brothers,kentrell-brothers,18077,,,,00-0032422,3316
12711,29239,2071515,12034,2555280,3045373,15684,jalen-ramsey,jalen-ramsey,17919,,,15491,00-0033055,3160
12712,29245,2079755,12013,2555299,3054955,15599,vernon-hargreaves-iii,vernon-hargreaves,17955,,,15489,00-0032758,3194
12713,29287,2087700,12037,2555177,3045120,15502,mackensie-alexander,mackensie-alexander,17985,,,15502,00-0032389,3224
12714,29318,2071630,12038,2555349,3045465,15584,kendall-fuller,kendall-fuller,18013,,,15524,00-0033084,3252
12715,29244,2060759,12010,2555277,3040506,15505,eli-apple,eli-apple,17950,,,15516,00-0032379,3189
12716,29467,1984271,12174,2555383,2976540,15661,jalen-mills,jalen-mills,18149,,,15556,00-0032803,3388
12717,29248,1983624,12029,2555342,2976639,15630,karl-joseph,karl-joseph,17952,,,15576,00-0032888,3191
12718,29295,2060762,12097,2555530,3051388,15509,vonn-bell,vonn-bell,17991,,,15544,00-0032939,3230
12719,29305,1825226,12061,2555154,2573317,15721,darian-thompson,darian-thompson,18001,,,15536,00-0033083,3240
12720,29478,2060411,12253,2555156,3045130,15635,jayron-kearse,jayron-kearse,18160,,,15526,00-0032454,3399
12721,29293,2001149,12084,2555408,17843,15501,roberto-aguayo,roberto-aguayo,17962,3121,15463,15632,00-0033102,3201
12726,29502,1877398,12313,2556851,18076,,,keyarris-garrett,18240,3250,15478,,00-0032995,3475
12728,28720,2174857,11421,2553489,2974300,14778,zaire-anderson,zaire-anderson,17158,,,,00-0031696,2690
12730,27424,2062284,10091,2542053,16573,14861,freddie-bishop,freddie-bishop,17910,,,,00-0030396,3154
12731,28669,2174966,11418,2553737,18037,14741,eli-rogers,eli-rogers,17480,2951,15747,,00-0031782,2980
12733,29098,2175060,11871,2553815,2574282,14748,justin-march-lillard,justin-march,17307,,,14276,00-0031999,2839
12734,29243,2061110,12012,2555285,3043136,15580,leonard-floyd,leonard-floyd,17935,,,15527,00-0033072,3174
12735,29246,1998998,12009,2555242,2970204,15685,sheldon-rankins,sheldon-rankins,17949,,,15596,00-0032759,3188
12736,29251,2079762,12014,2555543,3054962,15669,keanu-neal,keanu-neal,17942,,,15550,00-0032382,3181
12737,29258,1984302,12022,2556367,3061106,15620,william-jackson-iii,william-jackson,17945,,,15521,00-0033107,3184
12738,29259,2071570,12027,2555344,3051921,15530,artie-burns,artie-burns,17953,,,15539,00-0033103,3192
12739,29261,2079670,12019,2555282,3122752,15542,kenny-clark-1,kenny-clark,17947,,,15535,00-0033120,3186
12740,29264,1999382,12033,2555243,2971883,15533,vernon-butler,vernon-butler,17944,,,15598,00-0032967,3183
12741,29271,2165317,12083,2560767,3044859,15627,chris-jones-2,chris-jones-dl,18331,,,15620,00-0032762,3558
12742,29272,2001257,12100,2555539,2978935,15613,xavien-howard,xavien-howard,17976,,,15568,00-0033050,3215
12743,29276,2061725,12074,2555339,3042874,15553,kamalei-correa,kamalei-correa,17977,,,15610,00-0032386,3216
12744,29278,2136528,12077,2555248,3115914,15735,jihad-ward,jihad-ward,17978,,,15630,00-0033046,3217
12745,29285,1984265,12068,2555162,2976545,15629,deion-jones,deion-jones,17983,,,15608,00-0032388,3222
12746,29286,2061070,12036,2555345,3043215,15555,su-a-cravens,su-a-cravens,17984,,,,00-0032767,3223
12747,29291,2060408,12045,2555537,3045128,15593,t-j-green,tj-green,17988,,,15624,00-0033059,3227
12748,29292,2001579,12067,2555386,2976210,15558,sean-davis,sean-davis,17989,,,15631,00-0033053,3228
12749,29294,2000909,12080,2555380,2979849,15628,cyrus-jones,cyrus-jones,17990,,,,00-0032390,3229
12750,29296,1886795,12072,2555175,2572841,15520,james-bradberry,james-bradberry,17992,,,15570,00-0032890,3231
12751,29297,1998206,12040,2555502,2971498,15591,adam-gotsis,adam-gotsis,17993,,,15634,00-0033064,3232
12752,29298,1833003,12044,2555158,2574056,15534,kevin-byard,kevin-byard,17994,,,15635,00-0033132,3233
12753,29299,1983812,12062,2555270,2614825,15668,carl-nassib,carl-nassib,17995,,,15510,00-0033129,3234
12754,29301,2060621,12055,2555400,3040471,15547,maliek-collins,maliek-collins,17997,,,15533,00-0033131,3236
12755,29302,1995792,12066,2555545,2971364,15687,will-redmond,will-redmond,17998,,,15565,00-0033124,3237
12756,29303,2078920,12049,2555421,3053044,15670,yannick-ngakoue,yannick-ngakoue,17999,,,15579,00-0033123,3238
12757,29304,2001280,12075,2555244,2980444,15634,bronson-kaufusi,bronson-kaufusi,18000,,,15574,00-0033117,3239
12758,29306,2000846,12098,2555335,2980097,15528,jonathan-bullard,jonathan-bullard,18002,,,15512,00-0033093,3241
12759,29308,2005664,12082,2555547,2980150,15697,keivarae-russell,keivarae-fussell,18004,,,15638,00-0033091,3243
12760,29311,2066935,12073,2555394,3042436,15749,daryl-worley,daryl-worley,18007,,,15639,00-0032891,3246
12761,29314,1983803,12047,2555235,2976317,15736,adolphus-washington,adolphus-washington,18010,,,,00-0033037,3249
12762,29321,1999597,12052,2555528,2971816,15731,nick-vigil,nick-vigil,18015,,,15609,00-0032892,3254
12763,29322,1850983,12089,2555340,2574229,15577,kyler-fackrell,kyler-fackrell,18016,,,15604,00-0032955,3255
12764,29323,2007634,12064,2555239,2983055,15598,javon-hargrave,javon-hargrave,18017,,,15628,00-0033109,3256
12765,29326,1984362,6157,2556371,2972286,15746,brandon-williams-4,brandon-williams,18330,,,10752,00-0032769,1696
12766,29330,1983691,12078,2555517,2974333,15729,vincent-valentine,vincent-valentine,18021,,,,00-0032396,3260
12767,29332,1998297,12039,2555550,2969860,15707,justin-simmons,justin-simmons,18023,,,15649,00-0032971,3262
12768,29333,2001175,12110,2555166,2977819,15700,joe-schobert,joe-schobert,17967,,,15650,00-0033125,3206
12769,29335,1996790,12162,2555245,2976623,15716,charles-tapper,charles-tapper,18024,,,,00-0033075,3263
12770,29338,1998940,12148,2555378,2976244,15751,tavon-young,tavon-young,18027,,,15651,00-0032770,3266
12771,29337,1984615,12124,2555241,2976194,15560,sheldon-day,sheldon-day,18026,,,15605,00-0033010,3265
12772,29340,1983762,12115,2555173,2970716,15667,eric-murray,eric-murray,18029,,,15653,00-0033038,3268
12773,29341,1871375,12153,2555209,17883,15663,chris-moore,chris-moore,18030,3080,15595,15654,00-0032398,3269
12774,29343,1850728,12119,2555522,2576489,15590,b-j-goodson,bj-goodson,18031,,,15655,00-0033121,3270
12775,29342,1888277,12111,2555552,2574666,15711,ryan-smith,ryan-smith-cb,18332,,,15864,00-0032772,5547
12776,29345,1906454,12120,2555315,2575164,15638,miles-killebrew,miles-killebrew,18033,,,15588,00-0032399,3272
12777,29348,2000104,12108,2555473,17890,15648,ricardo-louis,ricardo-louis,18036,3087,15600,,00-0033079,3275
12778,29347,1877196,12113,2555288,2581818,15640,nick-kwiatkoski,nick-kwiatkoski,18035,,,15657,00-0032773,3274
12779,29349,2060733,12117,2555255,3040180,15537,de-vondre-campbell,devondre-campbell,18037,,,15659,00-0032401,3276
12780,29350,1996836,12146,2555514,2971725,15691,hassan-ridgeway,hassan-ridgeway,18038,,,15603,00-0032402,3277
12781,29352,1850800,12126,2555313,2577740,15531,juston-burris,juston-burris,18040,,,15660,00-0032403,3279
12782,29354,2235404,12116,2556274,4002046,15675,david-onyemata,david-onyemata,18042,,,15662,00-0033051,3281
12783,29358,1998305,12112,2555155,2969944,15532,deon-bush,deon-bush,18045,,,15663,00-0032774,3284
12784,29359,1984170,12139,2555160,2971051,15665,antonio-morrison,antonio-morrison,18046,,,,00-0032406,3285
12785,29360,2061095,12106,2555478,17900,15694,demarcus-robinson,demarcus-robinson,18047,3057,15488,15665,00-0032775,3286
12786,29361,2007162,12157,2555366,2986767,15597,deiondre-hall,deiondre-hall,18048,,,,00-0032776,3287
12787,29363,1996855,12103,2555540,2971550,15639,derrick-kindred,derrick-kindred,18050,,,,00-0033076,3289
12788,29365,1996541,12107,2555161,2978273,15655,blake-martinez,blake-martinez,18052,,,15613,00-0032408,3291
12789,29366,2001882,12147,2555414,2977625,15604,willie-henry,willie-henry,18053,,,15669,00-0032409,3292
12790,29367,2061251,12121,2555546,3042718,15695,rashard-robinson,rashard-robinson,18054,,,15575,00-0032410,3293
12791,29371,1998499,12127,2555274,2974348,15649,dean-lowry,deal-lowry,18056,,,15670,00-0032412,3295
12792,29372,1984760,12109,2556365,17910,15562,seth-devalve,seth-devalve,18057,3085,15617,15671,00-0033080,3296
12793,29375,1996785,12142,2555548,2976596,15698,zack-sanchez,zack-sanchez,18059,,,,00-0032973,3298
12794,29376,1840610,12130,2555251,2567711,15512,ronald-blair,ronald-blair,18060,,,15898,00-0032413,3299
12795,29380,2217545,12149,2555505,3961466,15631,matt-judon,matt-judon,18064,,,15718,00-0032415,3303
12796,29381,1860773,12137,2555358,2577078,15623,quinton-jefferson,quinton-jefferson,18065,,,15919,00-0032416,3304
12797,29386,1998928,12143,2555240,2976263,15616,matt-ioannidis,matt-ioannidis,18069,,,15832,00-0032781,3308
12798,29393,1996742,12136,2555372,2976629,15563,k-j-dillon,kj-dillon,18076,,,,00-0032421,3315
12799,29391,1906463,12128,2555551,2575171,15708,leshaun-sims,leshaun-sims,18074,,,15767,00-0032783,3313
12800,29397,1906334,12221,2555413,17928,15559,trevor-davis,trevor-davis,18080,3096,15632,15852,00-0032423,3319
12801,29399,2131163,12197,2556214,17929,15607,tyreek-hill,tyreek-hill,18082,3056,15634,15802,00-0033040,3321
12802,29400,1983526,12179,2555388,2977670,15686,d-j-reader,d.j.-reader,18083,,,15758,00-0032424,3322
12803,29401,2235506,12207,2556277,3960454,15540,marqui-christian,marqui-christian,18084,,,15902,00-0032786,3323
12804,29403,1865774,12230,2556376,2567868,15745,antwione-williams,antwione-williams,18086,,,,00-0032425,3325
12805,29409,1999816,12190,2556148,2971929,15526,jatavis-brown,jatavis-brown,18092,,,,00-0032895,3331
12806,29410,1983674,12192,2555432,17937,15622,andy-janovich,andy-janovich,18093,3053,15643,15771,00-0032956,3332
12807,29411,1888046,12170,2555486,17938,15601,temarrick-hemingway,temarrick-hemingway,18094,3075,15500,15913,00-0033112,3333
